Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572432,0.0402832,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.00094008,0.050389,0.010845,-0.051826,0.0212495,-0.0402079,0.0092812
-0.0570782,0.094241,-0.0169017,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664709,-0.0965427,0.00471187,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362493,0.0647123,-0.035391,0.0539651,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572432,0.0402832,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940076,0.050389,0.010845,-0.0518259,0.0212495,-0.0402079,0.0092812
-0.0570782,0.094241,-0.0169017,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664709,-0.0965427,0.00471186,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362493,0.0647123,-0.035391,0.0539651,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572432,0.0402831,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940072,0.050389,0.010845,-0.0518259,0.0212495,-0.0402079,0.0092812
-0.0570782,0.094241,-0.0169017,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965427,0.00471185,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362493,0.0647123,-0.0353909,0.0539651,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572432,0.0402831,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940068,0.050389,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928121
-0.0570782,0.094241,-0.0169017,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471185,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362493,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572432,0.0402831,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940064,0.050389,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928121
-0.0570782,0.094241,-0.0169017,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471184,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362493,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572432,0.0402831,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940059,0.050389,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928121
-0.0570782,0.094241,-0.0169017,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471184,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362493,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572432,0.0402831,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940055,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928121
-0.0570782,0.094241,-0.0169017,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471183,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362493,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572432,0.0402831,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940051,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928122
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471183,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362493,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572432,0.0402831,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940047,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928122
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471182,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362493,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572433,0.0402831,0.0381383,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940043,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928122
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471182,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362492,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572433,0.0402831,0.0381384,0.0132559,0.027088,-0.0405553,-0.0495577
0.000940039,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928122
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471181,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362492,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700142
0.0572433,0.0402831,0.0381384,0.0132559,0.027088,-0.0405553,-0.0495578
0.000940034,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928122
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.0047118,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.083372
0.115743,0.0362492,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.0132559,0.027088,-0.0405553,-0.0495578
0.00094003,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928123
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.0047118,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.0833721
0.115743,0.0362492,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607271,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.0132559,0.027088,-0.0405553,-0.0495578
0.000940026,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928123
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471179,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.0833721
0.115743,0.0362492,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.0132559,0.027088,-0.0405553,-0.0495578
0.000940022,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928123
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471179,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959803,0.0833721
0.115743,0.0362492,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.0132559,0.027088,-0.0405553,-0.0495578
0.000940018,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928123
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.066471,-0.0965426,0.00471178,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353909,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.0132559,0.027088,-0.0405553,-0.0495578
0.000940014,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928124
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965426,0.00471178,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.0132559,0.027088,-0.0405553,-0.0495578
0.00094001,0.0503889,0.010845,-0.0518259,0.0212495,-0.0402079,0.00928124
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965426,0.00471177,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.0132559,0.027088,-0.0405553,-0.0495578
0.000940006,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928124
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965426,0.00471177,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.013256,0.027088,-0.0405552,-0.0495578
0.000940002,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928124
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965426,0.00471176,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.013256,0.027088,-0.0405552,-0.0495578
0.000939998,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928125
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965426,0.00471176,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.065943,-0.0930089
-0.082238,0.0337181,-0.0697834,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.013256,0.027088,-0.0405552,-0.0495578
0.000939994,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928125
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965426,0.00471175,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.0659429,-0.0930089
-0.0822381,0.0337181,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.013256,0.027088,-0.0405552,-0.0495578
0.00093999,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928125
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965425,0.00471175,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.0659429,-0.0930089
-0.0822381,0.0337181,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381384,0.013256,0.027088,-0.0405552,-0.0495578
0.000939986,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928125
-0.0570782,0.094241,-0.0169016,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965425,0.00471174,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.0659429,-0.0930089
-0.0822381,0.0337181,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939982,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928126
-0.0570782,0.094241,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965425,0.00471174,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.0659429,-0.0930089
-0.0822381,0.0337181,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.0402831,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939978,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928126
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965425,0.00471173,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.0517449,-0.0959802,0.0833721
0.115743,0.0362492,0.0647124,-0.0353908,0.053965,-0.0659429,-0.0930089
-0.0822381,0.0337181,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939974,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928126
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965425,0.00471173,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353908,0.053965,-0.0659429,-0.0930089
-0.0822381,0.0337181,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.00093997,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928126
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965425,0.00471172,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353908,0.053965,-0.0659429,-0.0930089
-0.0822381,0.033718,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939966,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928127
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965425,0.00471171,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353908,0.053965,-0.0659429,-0.0930089
-0.0822381,0.033718,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939962,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928127
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965425,0.00471171,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353908,0.053965,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939958,0.0503889,0.0108451,-0.0518259,0.0212495,-0.0402079,0.00928127
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664711,-0.0965425,0.0047117,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353908,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939954,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928127
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.0047117,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.00093995,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928127
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471169,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939946,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928128
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471169,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607272,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939942,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928128
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471168,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939938,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928128
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471168,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939934,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928128
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471167,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.00093993,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928129
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471167,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362492,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381385,0.013256,0.027088,-0.0405552,-0.0495578
0.000939926,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928129
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471166,-0.118652,-0.0588592
-0.108568,0.0885073,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362491,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572433,0.040283,0.0381386,0.013256,0.027088,-0.0405552,-0.0495578
0.000939922,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928129
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471166,-0.118652,-0.0588592
-0.108568,0.0885072,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362491,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572434,0.040283,0.0381386,0.0132561,0.027088,-0.0405552,-0.0495578
0.000939919,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.00928129
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471165,-0.118652,-0.0588592
-0.108568,0.0885072,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362491,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572434,0.040283,0.0381386,0.0132561,0.027088,-0.0405552,-0.0495578
0.000939915,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.0092813
-0.0570782,0.0942409,-0.0169015,-0.112878,-0.0387805,-0.064733,0.0385345
0.0724551,0.120585,0.0664712,-0.0965425,0.00471165,-0.118652,-0.0588592
-0.108568,0.0885072,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362491,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572434,0.040283,0.0381386,0.0132561,0.027088,-0.0405552,-0.0495579
0.000939911,0.0503889,0.0108451,-0.0518259,0.0212494,-0.0402079,0.0092813
-0.0570782,0.0942409,-0.0169014,-0.112878,-0.0387805,-0.064733,0.0385345
0.072455,0.120585,0.0664712,-0.0965424,0.00471164,-0.118652,-0.0588592
-0.108568,0.0885072,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362491,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572434,0.040283,0.0381386,0.0132561,0.027088,-0.0405552,-0.0495579
0.000939907,0.0503888,0.0108451,-0.0518259,0.0212494,-0.0402079,0.0092813
-0.0570782,0.0942409,-0.0169014,-0.112878,-0.0387805,-0.064733,0.0385345
0.072455,0.120585,0.0664712,-0.0965424,0.00471164,-0.118652,-0.0588592
-0.108568,0.0885072,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362491,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572434,0.040283,0.0381386,0.0132561,0.027088,-0.0405552,-0.0495579
0.000939903,0.0503888,0.0108451,-0.0518259,0.0212494,-0.0402079,0.0092813
-0.0570782,0.0942409,-0.0169014,-0.112878,-0.0387805,-0.064733,0.0385345
0.072455,0.120585,0.0664712,-0.0965424,0.00471163,-0.118652,-0.0588592
-0.108568,0.0885072,-0.110054,-0.132782,-0.051745,-0.0959802,0.0833721
0.115743,0.0362491,0.0647125,-0.0353907,0.0539649,-0.0659429,-0.093009
-0.0822381,0.033718,-0.0697835,-0.0607273,-0.0181617,-0.0532183,0.0700143
0.0572434,0.040283,0.0381386,0.0132561,0.027088,-0.0405552,-0.0495579
0.000939899,0.0503888,0.0108451,-0.0518259,0.0212494,-0.0402079,0.0092813
-0.0570782,0.0942409,-0.0169014,-0.112878,-0.0387805,-0.064733,0.0385345
0.072455,0.120585,0.0664712,-0.0965424,0.00471163,-0.118652,-0.0588592
